source_id,source_id_dr2,source_id_dr3,HD Number,GJ Number,HIP Number,RA,DEC,V_mag,Phot G Mean Mag,Phot BP Mean Mag,Phot RP Mean Mag,BP-RP,Parallax,Distance [pc],T_eff [K],Mass [M_Sun],Luminosity [L_Sun],Radius [R_Sun],HZ_limit [AU],Orbital Period [days],Yearly_Observable_nights,K_σ_RV_total [m/s],HZ Detection Limit [M_Earth],K_σ_photon [m/s],HZ Detection Limit (σ_photon) [M_Earth],σ_photon [m/s],σ_p-mode [m/s],σ_granulation [m/s],σ_supergranulation [m/s],"σ_RV,total [m/s]",Density [Solar unit],logg_gaia,log_rhk,activity_noise_floor [m/s],rhk_source,Gaia Spectral type,Object Type,Stellar Parameter Source,SIMBAD Spectral Type,Readable Spectral Type (experimental),HWO_match,LOPS2_match,TESS_confirmed_match,TESS_candidate_match,sum_score
Gaia DR3 44197073198840064,44197073198840064,44197073198840064,HD  22309,,16788,54.01177612515252,16.46611373837813,7.516732692718506,7.516732692718506,7.801992416381836,7.057870864868164,0.7441215515136719,23.23961955917399,43.02996430099663,5861.22900390625,1.058064103126526,1.341639161109924,1.086367964744568,1.146513465458732,435.8690302453734,162,0.143852936666907,1.772026847944741,0.1120377572403524,1.380117211462475,0.4746241897780717,0.7108101736318821,0.3620092690539718,0.8718661675113675,0.6094024478395765,0.8252416313895113,4.259500026702881,,,Not found,G,PM*,GAIA,G0,G0,0,0,0,0,0.0
Gaia DR3 5140730507877918592,5140730507877918592,5140730507877918592,HD  10519,,7961,25.56472979170237,-17.88867210404621,7.295916557312012,7.295916557312012,7.611686229705811,6.79332160949707,0.8183646202087402,20.38351938026834,49.0592415050769,5718.33349609375,1.019933938980103,2.312518358230591,1.624019384384155,1.513925806531148,673.6186910956686,240,0.1275524171591139,1.77269086284296,0.07860289462059772,1.092402921013446,0.404798700342126,0.9203391664826617,0.4991648132588316,1.202192733434183,0.6568848760688729,0.238121394576196,,-5.0461783474,1.031202466961626,HD_number_match,G,SB*,GAIA,G2/3V,G2/3V,0,0,0,0,0.0
Gaia DR3 616126841161896192,616126841161896192,616126841161896192,HD  85689,,48524,148.4517238031067,14.73919890938859,7.577252864837646,7.577252864837646,7.853381156921387,7.12852144241333,0.7248597145080566,22.33826517785965,44.76623372665215,5926.025390625,1.069566607475281,1.367749094963074,1.091889977455139,1.154615068140809,438.1221158480341,175,0.1427078160408732,1.773684143282657,0.1136356732399898,1.412352857248491,0.5003316382241263,0.7182843101820893,0.359601737339124,0.8660678478858181,0.628334688846551,0.821620367754628,4.254300117492676,-4.78313684034,2.818336499029492,HD_number_match,F,*,GAIA,G0,G0,0,0,0,0,0.0
Gaia DR3 1774616822407814528,1774616822407814528,1774616822407814528,HD 210553,,109490,332.7109563567907,15.7081374874748,7.88815975189209,7.88815975189209,8.174169540405273,7.427346229553223,0.7468233108520508,21.25107834016781,47.0564356308379,5884.06396484375,1.082963705062866,1.130433440208435,0.9973573088645935,1.051443405334418,378.3686662472211,180,0.1488599639431826,1.776576063601129,0.1272111518350275,1.518207323088559,0.5681684560377506,0.6504391649535671,0.3240246547024842,0.780383702917094,0.6648594455705961,1.091595100799003,4.388800144195557,,,Not found,F,*,GAIA,F8V,F8V,0,0,0,0,0.0
Gaia DR3 6758627852015732480,6758627852015732480,6758627852015732480,HD 181428,,95164,290.4146675747462,-29.60551303099172,6.970829963684082,6.970829963684082,7.249990940093994,6.526015281677246,0.723975658416748,20.94039785211874,47.75458456243324,5934.212890625,1.118742346763611,2.67676830291748,1.488077402114868,1.614720534026049,708.4745863346584,255,0.1183368119902136,1.778851045045572,0.07152549031998451,1.075178476276879,0.3795923461828002,0.9658444613325274,0.4806200723830714,1.157529423577247,0.6280243295390225,0.3395107364702946,4.025000095367432,-4.86873967573,2.031852315860518,HD_number_match,F,PM*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 4229021960117124992,4229021960117124992,4229021960117124992,HD 195005,,101022,307.2084418852801,-1.734740868117557,6.689889907836914,6.689889907836914,6.95775842666626,6.251477718353271,0.7062807083129883,31.08727984791283,32.16749760327258,6021.18408203125,1.07835853099823,1.603782653808594,1.16371762752533,1.245555601949451,488.8845949147898,221,0.1376765803240879,1.784552029261743,0.1109031745837512,1.437517439706308,0.5486244307254501,0.778279027622205,0.3831570120211336,0.9227985694923397,0.6810691920048602,0.6842587186149424,4.26140022277832,,,Not found,F,PM*,GAIA,F7V,F7V,0,0,0,0,0.0
Gaia DR3 4171518910746338560,4171518910746338560,4171518910746338560,HD 163153,,87710,268.7400560512502,-7.734193796859096,6.742093563079834,6.742093563079834,7.106242179870605,6.207303524017334,0.8989386558532715,22.89696868047012,43.67390347408503,5446.59375,1.072264075279236,2.79314112663269,1.840266227722168,1.682173386175404,769.4820997308027,245,0.118918837683792,1.786252739480013,0.05346640233421469,0.8031066355826674,0.2779945986948407,0.9564467269839328,0.5346755747794841,1.287717150069508,0.6183096882508474,0.172052024615281,4.094399929046631,,,Not found,G,PM*,GAIA,G8IV,G8IV,0,0,0,0,0.0
Gaia DR3 3053492881541641600,3053492881541641600,3053492881541641600,HD  59984,GJ 3449,36640,113.0235983514689,-8.882072210623937,5.776707649230957,5.776707649230957,6.05745267868042,5.320834159851074,0.7366185188293457,34.88318402291259,28.66710789196199,5885.01708984375,1.105172634124756,3.070332288742065,1.771433234214783,1.732764329962614,792.3871977811483,231,0.1156215276086656,1.789490961865984,0.04258504683970219,0.65909487624323,0.2149543468839912,1.030935417845823,0.5232350831261209,1.260163773775222,0.5836168279068136,0.1988180260516074,4.068600177764893,-4.90246198299,1.786130177891706,HD_number_match,F,PM*,GAIA,G0VFe-1.6CH-0.5,G0V,0,0,0,0,0.0
Gaia DR2 2714667000361983616,2714667000361983616,,HD 217166,,113445,344.6479014248439,9.3562302085955,6.269335269927979,6.269335269927979,6.620640277862549,5.799349308013916,0.8212909698486328,30.86475682600357,32.3994128849737,5776.25,0.98,2.427854537963867,1.555865406990051,1.547597530649352,710.2598528837378,196,0.1301247961527699,1.792289289191103,0.05552906107093866,0.7648360984130809,0.2583622546699083,0.9642348157247511,0.5296273667293875,1.275559003354261,0.6054367762412365,0.2602016230370726,,-4.86278420174,2.078634949558051,HIP_number_match,,**,,G5VFe-0.8,G5V,0,0,0,0,0.0
Gaia DR3 6133033601555979648,6133033601555979648,6133033601555979648,HD 109409,,61379,188.6761597209587,-44.67393782590503,5.607574462890625,5.607574462890625,5.941349983215332,5.103970050811768,0.8373799324035645,35.13692975384556,28.4600847884427,5721.39697265625,1.13110625743866,3.316663980484009,1.821501970291138,1.812837984211247,838.1660173787795,249,0.1122823854092977,1.798244847345711,0.03555776465932031,0.5694710425742292,0.1862613688074414,1.04104865855155,0.538895359654443,1.297880115444034,0.5881660728585363,0.1871606172994702,4.025899887084961,-5.06192077037,0.9709827649138043,HD_number_match,F,PM*,GAIA,G3IV,G3IV,0,0,0,0,0.0
Gaia DR3 3077874483161655552,,3077874483161655552,HD  71640,,41573,127.14998196433,1.247459423740225,7.276326656341553,7.276326656341553,7.5374755859375,6.835686206817627,0.701789379119873,22.12099791014258,45.20591720419156,6004.87744140625,1.139939069747925,1.82789134979248,1.186921834945679,1.330595434537186,525.0147283091825,226,0.1310355212075875,1.804923791950289,0.1025153647164527,1.412078336560792,0.5127520449986442,0.8059516447979188,0.387480301355311,0.9332108158767549,0.6554015747053245,0.6817345129008247,4.128799915313721,,,Not found,F,*,GAIA,F6V,F6V,0,0,0,0,0.0
Gaia DR3 5790389872417570816,5790389872417570816,5790389872417570816,HD 122862,GJ 539.1,69090,212.1090387533397,-74.84948901093674,5.875319480895996,5.875319480895996,6.16691780090332,5.410476207733154,0.756441593170166,34.14910512013557,29.28334421889033,5849.85595703125,1.105124592781067,2.804163932800293,1.597367405891418,1.658293480137733,741.8732824875864,204,0.1192950717695375,1.806195752097123,0.04675747873150238,0.7079350237264086,0.2218909055429957,0.9845708370120484,0.501563613411437,1.207970023891809,0.5661231576185293,0.2711419956354038,4.120500087738037,-5.35997840193,0.3107676851308471,HD_number_match,F,PM*,GAIA,F9.5V,F9.5V,0,0,0,0,0.0
Gaia DR3 6371426036195507328,6371426036195507328,6371426036195507328,HD 205582,,107010,325.1048203190034,-71.50357616054788,7.30467414855957,7.30467414855957,7.571976184844971,6.86401891708374,0.7079572677612305,20.7160734426943,48.27169602223334,5985.015625,1.108007907867432,2.076629877090454,1.354823589324951,1.419360506328287,586.6930020000754,219,0.1288410382128705,1.807082580514363,0.09165887312893992,1.285577602279344,0.4511531815391868,0.8651340097214667,0.4256103665611543,1.025043585531669,0.6341671277234558,0.4455481152651665,4.086699962615967,,,Not found,F,PM*,GAIA,F8/G0V,F8/G0V,0,0,0,0,0.0
Gaia DR3 1208228180730812544,1208228180730812544,1208228180730812544,HD 135792A,,,229.1066848664766,16.79352122778222,7.539331436157227,7.539331436157227,7.832996368408203,7.070190906524658,0.7628054618835449,21.61787785457037,46.25800953855348,5785.1904296875,0.9710313081741333,1.538081765174866,1.260381460189819,1.231345278808402,506.4031759805023,171,0.1477703050064265,1.807172903671699,0.1069536123863597,1.308000753236783,0.4653663860333651,0.7819664523181472,0.425114386248812,1.023849062377019,0.6429640969532975,0.4849837799698204,4.260200023651123,,,Not found,G,PM*,,,,0,0,0,0,0.0
Gaia DR3 3937211745905473024,3937211745904553600,3937211745905473024,HD 114762,,64426,198.0795466680067,17.51712427590245,7.151907444000244,7.151907444000244,7.432870864868164,6.699535369873047,0.7333354949951172,26.19785167216004,38.17106885381295,5935.05322265625,0.9770596027374268,1.558042407035828,1.273146152496338,1.23187614046996,505.1650540520456,151,0.147340775951279,1.807894146408163,0.1009434723857284,1.238592043960851,0.4127343645105984,0.7960521080522385,0.4198212558697243,1.011101042665222,0.6024421400560755,0.4734632464464864,4.268899917602539,-4.86932123431,2.027340755436901,HD_number_match,G,**,GAIA,F9VgF8mF4+M6?V,F9V,0,0,0,0,0.0
Gaia DR3 6264881882000588672,6264881882000588672,6264881882000588672,HD 137812,,75762,232.1595426685601,-15.7004392310899,6.764611234874725,6.574721336364746,6.991866111755371,5.985241889953613,1.006624221801758,25.56233008408972,39.12006443506538,5271.0,1.08014976978302,2.776819467544556,2.066593885421753,1.689042135258287,771.368677326558,236,0.1198890137361086,1.811121613763012,0.05041086807886621,0.7615394430314875,0.2572440702957902,0.9330830586174483,0.537961864221031,1.295631877192994,0.6117874786241554,0.1223822848681786,,,,Not found,G,**,GAIA,K0V,K0V,0,0,0,0,0.0
Gaia DR3 4303294039306246656,4303294039306246656,4303294039306246656,HD 187691,GJ 768.1 A,97675,297.7579410118536,10.41511259772722,4.976175308227539,4.976175308227539,5.26251745223999,4.545422077178955,0.7170953750610352,51.31327446246717,19.48813460991356,6019.51513671875,1.197612643241882,2.787729501724243,1.509768843650818,1.642269246949711,702.3468148692963,192,0.1158849524475438,1.817663174415929,0.0525644538457454,0.8244769490840159,0.2420744981663999,0.9625364216695359,0.4549213723659813,1.095636458370922,0.5336836903337652,0.3480046089857737,4.160200119018555,-4.93518588816,1.576127786913007,HD_number_match,F,PM*,GAIA,F8V,F8V,0,0,0,0,0.0
Gaia DR3 3333089308269177600,3333089308269177600,3333089308269177600,HD  37271,,26444,84.40493327976219,6.111606063793332,7.510970115661621,7.510970115661621,7.783730030059814,7.065984725952148,0.717745304107666,20.17918294945389,49.55602030591942,5948.71435546875,1.084460616111755,1.780451893806458,1.224164962768555,1.316151265108824,529.5354980153811,204,0.1362580412778612,1.820656148215923,0.103001780854827,1.376291805106107,0.4894571947926699,0.8097778047768556,0.4038758940013601,0.9726980990663388,0.6474885977535046,0.5911449022462064,4.251900196075439,,,Not found,F,PM*,GAIA,F5,F5,0,0,0,0,0.0
Gaia DR3 5082840945798327936,5082840945798327936,5082840945798327936,HD  24892,GJ 3258,18432,59.11997180732639,-25.18258813692954,6.681265830993652,6.681265830993652,7.061169147491455,6.1226806640625,0.9384884834289551,24.67347096306665,40.52936052235557,5393.0,1.085537314414978,2.914811134338379,2.011249542236328,1.722117391773502,792.163838855119,242,0.1197339546648374,1.830952497119385,0.0509830948196516,0.7796253371252685,0.2634012828576364,0.9649654811437184,0.5421923628305245,1.305820645615858,0.6185987212408259,0.1334279709626776,,-5.19056878034,0.5938213727741106,HD_number_match,G,PM*,GAIA,K0VFe-1.2CH-0.9,K0V,0,0,0,0,0.0
Gaia DR3 2376087581593256448,2376087581593256448,2376087581593256448,HD   4307,GJ 1020,3559,11.36937776735489,-12.88172208978545,5.997371673583984,5.997371673583984,6.306142807006836,5.512485980987549,0.7936568260192871,30.88146407390837,32.38188440828802,5721.91845703125,1.107904553413391,3.097821235656738,1.764254093170166,1.751972493973988,804.6055321906497,231,0.1176787868645474,1.833660769002559,0.04417095319778185,0.6882680062078511,0.2229339112077325,1.017679109683719,0.5316957017790999,1.280540398879394,0.5939331239791338,0.2017525098748391,3.903300046920776,-4.98252879321,1.31523150463393,HD_number_match,G,PM*,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 1237374997031931392,1237374997031931392,1237374997031931392,HD 129814,,72043,221.0484446140371,18.46138384605654,7.372591495513916,7.372591495513916,7.685126781463623,6.885233402252197,0.7998933792114258,23.78850934933855,42.03710225448848,5671.78857421875,1.02338981628418,1.4427570104599,1.155660152435303,1.198051358800392,473.4083037704884,139,0.1486502587102147,1.84089885790048,0.1048132062416031,1.298016655586188,0.4112319538257084,0.7327644821428311,0.394551448054479,0.9502410250441208,0.583225516307454,0.6630567098323797,4.272799968719482,-4.87593155492,1.976758517781025,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 4709059081717167104,4709059081717167104,4709059081717167104,HD   5562,,4395,14.09170304824365,-63.95771260778978,6.97362756729126,6.97362756729126,7.367759227752686,6.407858848571777,0.9599003791809082,20.96214102073948,47.70505069165511,5357.66650390625,1.070863246917725,2.780060291290283,1.953905582427979,1.684216380988577,771.3883696915155,239,0.122643915315549,1.842120146166549,0.05766598282490717,0.8661470765748452,0.2961309289316635,0.945982259980031,0.5385343481974229,1.297010652415415,0.6298107617533399,0.1435566424320754,,,,Not found,G,SB*,GAIA,G8IV,G8IV,0,0,0,0,0.0
Gaia DR3 5006886991788263808,5006886991788263808,5006886991788263808,HD   3735,,3142,9.99269698858313,-33.96193033918752,6.552132606506348,6.552132606506348,6.815001010894775,6.11714506149292,0.6978559494018555,23.76936063206032,42.07096755691407,5998.30419921875,1.141772627830505,3.143955230712891,1.652243852615356,1.745509538156733,788.2006498819947,253,0.1168818839851219,1.845457828733904,0.06068509230155857,0.958161991037092,0.3205841790607486,1.038534606301068,0.5076360528454329,1.222594938084196,0.6174577874619401,0.2531379118094456,4.083600044250488,,,Not found,F,PM*,GAIA,F7V,F7V,0,0,0,0,0.0
Gaia DR3 3394271667157948160,3394271667157948160,3394271667157948160,HD  35147,,25195,80.86059328972586,16.98081164733991,7.962985515594482,7.962985515594482,8.25802993774414,7.489709377288818,0.7683205604553223,20.85961129954829,47.93953183689739,5828.1865234375,0.9533105492591858,1.125079751014709,1.088986039161682,1.051307436665367,403.2001342886077,160,0.1648701731940918,1.845993456467443,0.1366575650121604,1.530106785854109,0.5754041852439095,0.6835911304226966,0.3689764828980657,0.8886460639166628,0.6941949219520117,0.7381888184877615,4.345699787139893,,,Not found,G,PM*,GAIA,F8,F8,0,0,0,0,0.0
Gaia DR3 3479307174896191232,3479307174895423232,3479307174896191232,HD 103026,,57841,177.9233090388979,-30.83610889559551,5.728032112121582,5.728032112121582,5.994080066680908,5.283967018127441,0.7101130485534668,31.61536433045496,31.63019061073112,5980.03662109375,1.281746506690979,3.713569402694702,1.730162382125854,1.898431238061522,843.7902420424208,252,0.1058427972523195,1.846570152066232,0.04134589871989432,0.7213348897469464,0.2178692359962394,1.06427518067135,0.4922093517886322,1.185441141544994,0.55773099840667,0.2474808203380851,3.923500061035156,-4.88252716185,1.927546711217233,HIP_number_match,F,PM*,GAIA,F9V,F9V,0,0,0,0,0.0
Gaia DR3 3359820016490648576,3359820016490648576,3359820016490648576,HD  54046,,34407,107.0007688322442,15.52768015570283,7.666624546051025,7.666624546051025,7.945513248443604,7.212436199188232,0.7330770492553711,21.01847664759416,47.57718728937776,5920.078125,0.9784862995147705,1.447131276130676,1.212266206741333,1.187930945622693,478.027280442588,173,0.1532789932604641,1.848253797418482,0.1188433673182963,1.433025493394186,0.5201793178148028,0.7672862420592664,0.4045234006119021,0.9742575594316681,0.670904602829214,0.5492382218940896,4.237899780273438,,,Not found,G,PM*,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 5811053234948685312,5811053234948685312,5811053234948685312,HD 155875,GJ 665,84827,260.052215436938,-70.04624662697287,6.468874931335449,6.468874931335449,6.688831329345703,5.923951148986816,0.7648801803588867,25.22499149691984,39.64322446340992,5758.98486328125,1.119253516197205,2.954813718795776,1.627762079238892,1.708497042684028,770.9041367835217,228,0.1198724233750726,1.853944077910333,0.05607367076584398,0.8672340719913074,0.2812505444066529,0.994420813182351,0.5123559335952815,1.233962338568816,0.6012480344718257,0.2595109496506621,3.848999977111816,-4.75099243653,3.186783466825011,HIP_number_match,F,SB*,GAIA,G0IV,G0IV,0,0,0,0,0.0
Gaia DR3 5702029029197580160,,5702029029197580160,HD  73752,,42430,129.7817536866983,-22.6598524372561,5.12696361541748,5.12696361541748,5.231778144836426,4.349281311035156,0.8824968338012695,50.9663435616347,19.62079148940081,5584.70166015625,0.99,3.221068859100342,1.002,1.796417680698245,883.7646919921289,246,0.1243200039728847,1.854249917728205,0.02705328271635743,0.4035034238096127,0.1407858684251242,1.075364846979373,0.6141479037987476,1.479118975515302,0.6469639897473443,0.9840836810369366,,-5.00163039625,1.222625760978433,HIP_number_match,F,**,,G3V+K0V,G3V,0,0,0,0,0.0
Gaia DR3 6019275689036870272,6019275689036870272,6019275689036870272,HD 150474,GJ 3970,81819,250.6943532892204,-37.3429346926462,6.966209888458252,6.966209888458252,7.351234436035156,6.407289028167725,0.9439454078674316,20.90393388832416,47.8378856985645,5352.47607421875,1.094662070274353,2.966616630554199,2.010700225830078,1.740168991183305,801.2911865973317,252,0.1203347850779033,1.857517567698985,0.05583705873388035,0.8619146779518227,0.2943539179125019,0.965172011228637,0.5444793693502913,1.311328691348149,0.6343639198055973,0.1346598387434882,4.051599979400635,,,Not found,G,PM*,GAIA,G8V,G8V,0,0,0,0,0.0
